bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1971724,1583575,2025-06-02,Assembly,"AB 694 McKinnor Assembly Third Reading",76,1,0,2,79
1971724,1592597,2025-06-18,Senate,"Do pass, but first be re-referred to the Committee on [Education]",4,1,0,0,5
1971724,1597524,2025-07-02,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,1,0,0,7
1971724,1598271,2025-07-14,Senate,"Placed on suspense file",7,0,0,0,7
1971725,1556064,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,3,0,0,10
1971725,1577514,2025-05-23,Assembly,"Do pass",11,3,0,1,15
1971725,1584411,2025-06-03,Assembly,"AB 695 Fong Assembly Third Reading",60,16,0,3,79
1971725,1598608,2025-07-16,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,1,0,0,7
1971725,1599994,2025-08-25,Senate,"Placed on suspense file",6,0,0,1,7
1971725,1600374,2025-08-29,Senate,"Do pass as amended",5,2,0,0,7
1971725,1602321,2025-09-12,Senate,"Assembly 3rd Reading AB695 Fong et al. By Rubio Urgency Clause",30,8,0,2,40
1971725,1602322,2025-09-13,Assembly,"AB 695 Fong Concurrence - Urgency Added",60,16,0,4,80
1971726,1528315,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1971726,1577791,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1971726,1585094,2025-06-04,Assembly,"AB 696 Ransom Assembly Third Reading",79,0,0,0,79
1971726,1597959,2025-07-08,Senate,"Do pass, but first be re-referred to the Committee on [Environmental Quality] with the recommendation: To Consent Calendar",15,0,0,0,15
1971726,1598592,2025-07-16,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",8,0,0,0,8
1971726,1600842,2025-09-02,Senate,"Assembly 3rd Reading AB696 Ransom et al. By Stern",40,0,0,0,40
1971726,1600946,2025-09-03,Assembly,"AB 696 Ransom Concurrence in Senate Amendments",79,0,0,0,79
1971727,1562997,2025-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",12,0,0,1,13
1971727,1571570,2025-05-14,Assembly,"Do pass",15,0,0,0,15
1971727,1584235,2025-06-03,Assembly,"AB 697 Wilson Assembly Third Reading",70,0,0,9,79
1971727,1597909,2025-07-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,1,7
1971727,1601135,2025-09-04,Senate,"Assembly 3rd Reading AB697 Wilson By Cabaldon",36,0,0,4,40
1971728,1564301,2025-04-30,Assembly,"Do pass as amended",10,0,0,0,10
1971728,1585793,2025-06-05,Assembly,"AB 698 Wicks Assembly Third Reading",68,0,0,11,79
1971729,1563128,2025-04-30,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",4,2,0,1,7
1971729,1577401,2025-05-23,Assembly,"Do pass",11,3,0,1,15
1971729,1585795,2025-06-05,Assembly,"AB 699 Stefani Assembly Third Reading",54,20,0,5,79
1971729,1597481,2025-07-02,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Elections and Constitutional Amendments]",5,2,0,0,7
1971729,1598428,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1971729,1599592,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1971729,1600561,2025-08-29,Senate,"Do pass",5,2,0,0,7
1971729,1601982,2025-09-11,Senate,"Assembly 3rd Reading AB699 Stefani By Wiener",24,13,0,3,40
1971729,1602141,2025-09-13,Assembly,"AB 699 Stefani Concurrence in Senate Amendments",55,21,0,4,80
1971731,1526919,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,1,9
1971733,1542717,2025-04-07,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,0,0,1,7
1971733,1562789,2025-04-30,Assembly,"Do pass",14,0,0,1,15
1971733,1565315,2025-05-05,Assembly,"AB 703 Lee Assembly Third Reading",76,0,0,3,79
1971733,1595192,2025-06-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1971733,1598160,2025-07-10,Senate,"Consent Calendar 2nd AB703 Lee",37,0,0,3,40
1971734,1526910,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,2,9
1971734,1577862,2025-05-23,Assembly,"Do pass",11,3,0,1,15
1971734,1585116,2025-06-04,Assembly,"AB 704 Lowenthal Assembly Third Reading",47,17,0,15,79
1971734,1597882,2025-07-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,1,0,0,6
1971734,1599511,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1971735,1556072,2025-04-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",18,0,0,0,18
1971735,1577287,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1971735,1583466,2025-06-02,Assembly,"AB 705 Boerner Assembly Third Reading",79,0,0,0,79
1971735,1598415,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",15,1,0,1,17
1971735,1599555,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1971736,1558703,2025-04-21,Assembly,"Do pass as amended and be re-referred to the Committee on [Utilities and Energy]",13,0,0,1,14
1971736,1564166,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",18,0,0,0,18
1971736,1577646,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1971736,1583440,2025-06-02,Assembly,"AB 706 Aguiar-Curry Assembly Third Reading",75,0,0,4,79
1971738,1520443,2025-03-18,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",9,0,0,0,9
1971738,1526909,2025-03-25,Assembly,"Do pass as amended. To Consent Calendar",12,0,0,0,12
1971738,1536825,2025-04-03,Assembly,"AB 708 Valencia Consent Calendar Second Day Regular Session",74,0,0,5,79
1971738,1589101,2025-06-11,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",9,0,0,2,11
1971738,1595147,2025-06-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",12,0,0,1,13
1971739,1562793,2025-04-29,Assembly,"Do pass. To Consent Calendar",13,0,0,0,13
1971739,1568660,2025-05-08,Assembly,"AB 709 Jeff Gonzalez Consent Calendar Second Day Regular Session",69,0,0,10,79
1971739,1588070,2025-06-10,Senate,"Do pass",7,0,0,0,7
1971739,1601864,2025-09-11,Senate,"Assembly 3rd Reading AB709 Jeff Gonzalez By Seyarto",40,0,0,0,40
1971741,1526993,2025-03-25,Assembly,"Do pass",12,0,0,0,12
1971741,1572427,2025-05-15,Assembly,"AB 711 Chen Assembly Third Reading",70,0,0,9,79
1971741,1595158,2025-06-24,Senate,"Do pass and be ordered to the Consent Calendar",12,0,0,1,13
1971741,1597588,2025-07-03,Senate,"Consent Calendar 2nd AB711 Chen",35,0,0,5,40
1971742,1542776,2025-04-09,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",11,0,0,1,12
1971742,1554638,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,3,12
1971742,1563028,2025-04-30,Assembly,"Do pass",12,0,0,3,15
1971742,1569833,2025-05-12,Assembly,"AB 712 Wicks Assembly Third Reading",64,2,0,13,79
1971742,1597414,2025-07-01,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",10,1,0,0,11
1971742,1598770,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1971742,1600935,2025-09-03,Senate,"Assembly 3rd Reading AB712 Wicks By Caballero",35,2,0,3,40
1971742,1601077,2025-09-04,Assembly,"AB 712 Wicks Concurrence in Senate Amendments",64,2,0,13,79
1971744,1542753,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Business and Professions]",9,0,0,1,10
1971744,1561186,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",17,0,0,1,18
1971745,1571601,2025-05-14,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1971745,1577668,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1971745,1582254,2025-05-29,Assembly,"AB 715 Zbur Assembly Third Reading",68,0,0,11,79
1971745,1601960,2025-09-10,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",6,0,0,1,7
1971745,1601961,2025-09-11,Senate,"Do pass",4,1,0,2,7
1971745,1602318,2025-09-12,Senate,"Assembly 2nd Reading AB715 Zbur et al. By Wiener",35,0,0,5,40
1971745,1602319,2025-09-13,Assembly,"AB 715 ZBUR Concurrence in Senate Amendments",71,0,0,9,80
1971746,1561132,2025-04-28,Assembly,"Do pass and be re-referred to the Committee on [Utilities and Energy]",7,0,0,0,7
1971746,1564286,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",18,0,0,0,18
1971746,1577815,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1971746,1583546,2025-06-02,Assembly,"AB 716 Carrillo Assembly Third Reading",79,0,0,0,79
1971746,1597840,2025-07-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",12,0,0,3,15
1971746,1599472,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1971747,1540924,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",13,0,0,0,13
1971748,1555931,2025-04-22,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
1971750,1521979,2025-03-19,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",19,0,0,3,22
1971750,1542734,2025-04-09,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1971750,1557593,2025-04-24,Assembly,"AB 720 Rogers Consent Calendar Second Day Regular Session",75,0,0,4,79
1971750,1597842,2025-07-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1971750,1601586,2025-09-09,Senate,"That the measure be returned to Senate Floor for consideration. Ordered to third reading",7,0,0,1,8
1971750,1601909,2025-09-11,Senate,"Assembly 3rd Reading AB720 Rogers By Cabaldon",40,0,0,0,40
1971750,1602229,2025-09-13,Assembly,"AB 720 Rogers Concurrence in Senate Amendments",80,0,0,0,80
1971751,1558733,2025-04-21,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",14,0,0,0,14
1971752,1563064,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,3,12
1971753,1535149,2025-04-01,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",14,0,0,1,15
1971753,1577427,2025-05-23,Assembly,"Do pass",13,0,0,2,15
1971753,1584226,2025-06-03,Assembly,"AB 723 Pellerin Assembly Third Reading",66,2,0,11,79
1971753,1597700,2025-07-07,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",8,3,0,0,11
1971753,1598611,2025-07-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,2,0,0,13
1971753,1599399,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1971753,1600284,2025-08-29,Senate,"Do pass",5,2,0,0,7
1971753,1601647,2025-09-09,Senate,"Assembly 3rd Reading AB723 Pellerin By Wahab",29,10,0,1,40
1971753,1602491,2025-09-10,Assembly,"AB 723 Pellerin Concurrence in Senate Amendments",64,2,0,14,80
1971755,1492770,2025-02-18,Assembly,"Be adopted. To third reading",10,0,0,1,11
1971755,1517827,2025-03-13,Senate,"Special Consent ACR33 Zbur et al",36,0,0,4,40
1971756,1498302,2025-02-24,Assembly,"Be adopted. To third reading",11,0,0,0,11
1971760,1556022,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,2,0,0,13
1971760,1565295,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1971760,1577341,2025-05-23,Senate,"Do pass",5,1,0,1,7
1971760,1584232,2025-06-03,Senate,"Senate 3rd Reading SB384 Wahab",28,10,0,2,40
1971760,1597152,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",9,2,0,1,12
1971760,1598635,2025-07-16,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,4,0,2,15
1971761,1526996,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1971761,1581756,2025-05-29,Senate,"Senate 3rd Reading SB385 Seyarto et al. Urgency Clause",38,0,0,2,40
1971761,1591858,2025-06-17,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,0,0,9
1971761,1598075,2025-07-09,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1971761,1602542,2025-09-11,Assembly,"SB 385 Seyarto Third Reading Urgency By Irwin",77,0,0,3,80
1971762,1535010,2025-04-02,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1971762,1586400,2025-06-02,Senate,"Senate 3rd Reading SB386 Limón",38,0,0,2,40
1971762,1591880,2025-06-17,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,1,16
1971762,1597415,2025-07-02,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1971762,1601364,2025-09-08,Assembly,"SB 386 Limón Senate Third Reading By Sharp-Collins",79,0,0,1,80
1971762,1601672,2025-09-09,Senate,"Unfinished Business SB386 Limón Concurrence",40,0,0,0,40
1971763,1538878,2025-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,0,0,1,11
1971763,1584377,2025-06-03,Senate,"Senate 3rd Reading SB387 Rubio",39,0,0,1,40
1971763,1594663,2025-06-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",16,0,0,2,18
1971763,1598055,2025-07-09,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1971763,1598881,2025-07-17,Assembly,"SB 387 Rubio Consent Calendar Second Day Regular Session",75,0,0,4,79
1971763,1599990,2025-08-25,Senate,"Special Consent SB387 Rubio",37,0,0,3,40
1971764,1526965,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,2,0,2,15
1971764,1538874,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1971764,1577247,2025-05-23,Senate,"Do pass",5,1,0,1,7
1971764,1586406,2025-06-02,Senate,"Senate 3rd Reading SB388 Padilla et al",30,8,0,2,40
1971764,1595233,2025-06-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",20,1,0,1,22
1971764,1600575,2025-08-29,Assembly,"Do pass as amended",11,2,0,2,15
1971764,1601365,2025-09-08,Assembly,"SB 388 Padilla Senate Third Reading By Carrillo",62,9,0,9,80
1971764,1601733,2025-09-10,Senate,"Unfinished Business SB388 Padilla et al. Concurrence",32,8,0,0,40
1971765,1528325,2025-03-26,Senate,"Do pass, but first be re-referred to the Committee on [Business, Professions and Economic Development] with the recommendation: To Consent Calendar",7,0,0,0,7
1971765,1559368,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1971765,1572406,2025-05-15,Senate,"Consent Calendar 2nd SB389 Ochoa Bogh et al",34,0,0,6,40
1971765,1597538,2025-07-02,Assembly,"Do pass and be re-referred to the Committee on [Business and Professions] with recommendation: To Consent Calendar",9,0,0,0,9
1971765,1597937,2025-07-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",17,0,0,1,18
1971765,1599773,2025-08-20,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1971765,1600215,2025-08-28,Assembly,"SB 389 Ochoa Bogh Consent Calendar Second Day Regular Session",74,0,0,5,79
1971766,1567914,2025-05-07,Senate,"Do pass",7,0,0,0,7
1971766,1579279,2025-05-27,Senate,"Senate 3rd Reading SB390 Becker",39,0,0,1,40
1971766,1592624,2025-06-18,Assembly,"Do pass",9,0,0,1,10
1971766,1600220,2025-08-28,Assembly,"SB 390 Becker Senate Third Reading By Stefani",74,1,0,4,79
1971766,1600979,2025-09-03,Senate,"Unfinished Business SB390 Becker et al. Concurrence",40,0,0,0,40
1971767,1535059,2025-04-02,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
1971767,1552915,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1971767,1577947,2025-05-23,Senate,"Do pass",6,0,0,1,7
1971767,1581713,2025-05-29,Senate,"Special Consent SB391 Laird",38,0,0,2,40
1971767,1594660,2025-06-24,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,0,0,2,10
1971767,1597525,2025-07-02,Assembly,"Do pass",12,0,0,3,15
1971767,1600214,2025-08-28,Assembly,"SB 391 Laird Senate Third Reading By Fong",72,1,0,6,79
1971767,1600806,2025-09-02,Senate,"Unfinished Business SB391 Laird Concurrence",40,0,0,0,40
1971768,1562874,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1971768,1572370,2025-05-15,Senate,"Consent Calendar 2nd SB392 Grayson et al",34,0,0,6,40
1971768,1597573,2025-07-02,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
1971768,1598645,2025-07-16,Assembly,"Do pass. To Consent Calendar",13,0,0,2,15
1971768,1599860,2025-08-21,Assembly,"SB 392 Grayson Consent Calendar Second Day Regular Session",77,0,0,2,79
1971768,1600409,2025-08-29,Senate,"Special Consent SB392 Grayson et al",37,0,0,3,40
1971770,1521990,2025-03-19,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",7,0,0,0,7
1971770,1535061,2025-04-01,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
1971770,1579307,2025-05-27,Senate,"Senate 3rd Reading SB394 Allen",39,0,0,1,40
1971770,1592616,2025-06-18,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",10,0,0,0,10
1971770,1597126,2025-07-01,Assembly,"Do pass as amended. To Consent Calendar",12,0,0,0,12
1971770,1598154,2025-07-10,Assembly,"SB 394 Allen Consent Calendar Second Day Regular Session",72,0,0,7,79
1971770,1600056,2025-08-25,Senate,"Special Consent SB394 Allen et al",37,0,0,3,40
1971771,1540895,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1971771,1579250,2025-05-27,Senate,"Senate 3rd Reading SB395 Wiener",39,0,0,1,40
1971771,1598031,2025-07-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",22,0,0,0,22
1971771,1599719,2025-08-20,Assembly,"Do pass",15,0,0,0,15
1971771,1600199,2025-08-28,Assembly,"SB 395 Wiener Senate Third Reading By Haney",74,0,0,5,79
1971771,1600847,2025-09-02,Senate,"Unfinished Business SB395 Wiener et al. Concurrence",40,0,0,0,40
1971772,1540890,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1971772,1552897,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1971774,1533489,2025-04-01,Senate,"Do pass, but first be re-referred to the Committee on [Public Safety]",5,0,0,0,5
1971774,1554464,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1971774,1565224,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1971774,1577814,2025-05-23,Senate,"Do pass",6,0,0,1,7
1971774,1581751,2025-05-29,Senate,"Senate 3rd Reading SB398 Umberg et al",38,0,0,2,40
1971774,1597522,2025-07-02,Assembly,"Do pass as amended and be re-referred to the Committee on [Public Safety]",7,0,0,0,7
1971774,1598693,2025-07-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1971774,1600336,2025-08-29,Assembly,"Do pass",15,0,0,0,15
1971774,1601367,2025-09-08,Assembly,"SB 398 Umberg Senate Third Reading By Berman",79,0,0,1,80
1971774,1601760,2025-09-10,Senate,"Unfinished Business SB398 Umberg et al. Concurrence",40,0,0,0,40
1971775,1521995,2025-03-19,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",6,0,0,1,7
1971775,1562949,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,1,0,1,13
1971775,1569865,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1971776,1554621,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",15,0,0,0,15
1971776,1568670,2025-05-08,Senate,"Consent Calendar 2nd SB400 Cortese",36,0,0,4,40
1971776,1598084,2025-07-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1971776,1599730,2025-08-20,Assembly,"Do pass as amended. To Consent Calendar",15,0,0,0,15
1971776,1600192,2025-08-28,Assembly,"SB 400 Cortese Consent Calendar Second Day Regular Session",74,0,0,5,79
1971776,1602267,2025-09-12,Senate,"Unfinished Business SB400 Cortese Urgency Clause Concurrence",38,0,0,2,40
1971776,1602384,2025-09-11,Assembly,"SB 400 Cortese Third Reading Urgency By Calderon",80,0,0,0,80
1971778,1552851,2025-04-21,Senate,"Do pass",11,0,0,0,11
1971778,1584357,2025-06-03,Senate,"Senate 3rd Reading SB402 Valladares",39,0,0,1,40
1971778,1597173,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Health]",17,0,0,1,18
1971778,1598403,2025-07-15,Assembly,"Do pass",15,0,0,1,16
1971778,1601638,2025-09-09,Assembly,"SB 402 Valladares Senate Third Reading By Nguyen",77,0,0,3,80
1971778,1601858,2025-09-11,Senate,"Unfinished Business SB402 Valladares Concurrence",40,0,0,0,40
1971779,1557595,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",9,2,0,0,11
1971779,1563012,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",10,1,0,2,13
1971779,1569926,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1971779,1577372,2025-05-23,Senate,"Do pass",5,1,0,1,7
1971779,1585016,2025-06-04,Senate,"Senate 3rd Reading SB403 Blakespear",26,6,0,8,40
1971779,1598141,2025-07-08,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",13,2,0,1,16
1971779,1598469,2025-07-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,2,0,0,12
1971779,1600733,2025-08-29,Assembly,"Do pass as amended",12,3,0,0,15
1971779,1602102,2025-09-12,Senate,"Unfinished Business SB403 Blakespear Concurrence",25,9,0,6,40
1971779,1602560,2025-09-11,Assembly,"SB 403 Blakespear Senate Third Reading By Zbur",59,12,0,9,80
1971780,1536811,2025-04-02,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",7,0,0,1,8
1971780,1565244,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1971780,1577934,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1971780,1581698,2025-05-29,Senate,"Senate 3rd Reading SB404 Caballero et al",36,0,0,4,40
1971780,1598768,2025-07-15,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,1,0,0,7
1971780,1600701,2025-08-29,Assembly,"Do pass as amended",11,0,0,4,15
1971780,1602153,2025-09-12,Senate,"Unfinished Business SB404 Caballero et al. Concurrence",35,0,0,5,40
1971780,1602154,2025-09-12,Assembly,"SB 404 Caballero Senate Third Reading By Blanca Rubio",65,1,0,14,80
1971780,1602941,2025-09-13,Senate,"Unfinished Business SB404 Caballero et al. Concurrence",35,0,0,5,40
1971784,1561159,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1971784,1569893,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1971784,1577143,2025-05-23,Senate,"Do pass",6,0,0,1,7
1971784,1581769,2025-05-29,Senate,"Special Consent SB408 Choi et al",38,0,0,2,40
1971784,1597546,2025-07-02,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,0,0,1,7
1971785,1567892,2025-05-07,Senate,"Do pass",7,0,0,0,7
1971785,1580555,2025-05-28,Senate,"Senate 3rd Reading SB409 Archuleta",38,0,0,2,40
1971785,1592610,2025-06-18,Assembly,"Do pass. To Consent Calendar",10,0,0,0,10
1971785,1595989,2025-06-27,Assembly,"SB 409 Archuleta Consent Calendar Second Day Regular Session",75,0,0,4,79
1971786,1556185,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",11,0,0,0,11
1971786,1567923,2025-05-06,Senate,"Do pass as amended, and be ordered to the Consent Calendar",12,0,0,1,13
1971786,1572423,2025-05-15,Senate,"Consent Calendar 2nd SB410 Grayson",34,0,0,6,40
1971786,1592598,2025-06-18,Assembly,"Do pass and be re-referred to the Committee on [Judiciary] with recommendation: To Consent Calendar",11,0,0,1,12
1971786,1597838,2025-07-08,Assembly,"Do pass as amended. To Consent Calendar",12,0,0,0,12
1971786,1601368,2025-09-08,Assembly,"SB 410 Grayson Senate Third Reading By Quirk-Silva",79,0,0,1,80
1971786,1601794,2025-09-10,Senate,"Unfinished Business SB410 Grayson Concurrence",40,0,0,0,40
1971787,1535004,2025-04-02,Senate,"Do pass, but first be re-referred to the Committee on [Human Services]",7,0,0,0,7
1971787,1552848,2025-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1971787,1565282,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1971787,1577849,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1971787,1580520,2025-05-28,Senate,"Senate 3rd Reading SB411 Pérez",38,0,0,2,40
1971787,1597518,2025-07-02,Assembly,"Do pass as amended, and be re-referred to the Committee on [Human Services] with recommendation: To Consent Calendar",9,0,0,0,9
1971787,1598442,2025-07-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1971787,1600619,2025-08-29,Assembly,"Do pass as amended",11,0,0,4,15
1971787,1601369,2025-09-08,Assembly,"SB 411 Pérez Senate Third Reading By Lee",79,0,0,1,80
1971787,1601610,2025-09-09,Senate,"Unfinished Business SB411 Pérez et al. Concurrence",40,0,0,0,40
1971788,1552951,2025-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1971788,1568635,2025-05-08,Senate,"Consent Calendar 2nd SB412 Limón",36,0,0,4,40
1971788,1591859,2025-06-17,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1971788,1597403,2025-07-02,Assembly,"Do pass",14,0,0,1,15
1971788,1600233,2025-08-28,Assembly,"SB 412 Limón Senate Third Reading By Stefani",76,0,0,3,79
1971788,1601140,2025-09-04,Senate,"Unfinished Business SB412 Limón et al. Concurrence",39,0,0,1,40
1971789,1542729,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
1971789,1557586,2025-04-24,Senate,"Consent Calendar 2nd SB413 Allen",37,0,0,3,40
1971789,1594655,2025-06-24,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,1,0,0,12
1971789,1598703,2025-07-16,Assembly,"Do pass",12,0,0,3,15
1971789,1601511,2025-09-09,Assembly,"SB 413 Allen Senate Third Reading By McKinnor",79,0,0,1,80
