bill_id,date,chamber,sequence,action
1980496,2025-07-02,Assembly,23,"Coauthors revised."
1980496,2025-07-02,Assembly,24,"From committee: Do pass and re-refer to Com. on P. & C.P. (Ayes 9. Noes 1.) (July 1). Re-referred to Com. on P. & C.P."
1980496,2025-07-14,Assembly,25,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on P. & C.P."
1980496,2025-07-16,Assembly,26,"From committee: Do pass as amended. (Ayes 11. Noes 0.) (July 16)."
1980496,2025-07-17,Assembly,27,"Read second time and amended. Ordered to second reading."
1980496,2025-08-18,Assembly,28,"Read second time. Ordered to third reading."
1980496,2025-08-29,Assembly,29,"Read third time and amended."
1980496,2025-08-29,Assembly,30,"Ordered to third reading."
1980496,2025-09-05,Assembly,31,"Read third time and amended."
1980496,2025-09-05,Assembly,32,"Ordered to third reading."
1980496,2025-09-10,Assembly,33,"Read third time. Passed. (Ayes 76. Noes 1. Page 3169.) Ordered to the Senate."
1980496,2025-09-10,Senate,34,"In Senate. Concurrence in Assembly amendments pending."
1980496,2025-09-11,Senate,35,"Assembly amendments concurred in. (Ayes 30. Noes 8.) Ordered to engrossing and enrolling."
1980496,2025-09-22,,36,"Enrolled and presented to the Governor at 11 a.m."
1980496,2025-10-06,,37,"Approved by the Governor."
1980496,2025-10-06,,38,"Chaptered by Secretary of State. Chapter 354, Statutes of 2025."
1980497,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980497,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980497,2025-02-24,Senate,3,"Read first time."
1980497,2025-03-12,Senate,4,"Referred to Com. on RLS."
1980497,2025-03-24,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1980497,2025-04-02,Senate,6,"Re-referred to Coms. on E., U & C. and N.R. & W."
1980497,2025-04-10,Senate,7,"Set for hearing April 21."
1980497,2025-04-22,Senate,8,"From committee: Do pass and re-refer to Com. on N.R. & W. (Ayes 15. Noes 0. Page 811.) (April 21). Re-referred to Com. on N.R. & W."
1980497,2025-04-24,Senate,9,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on N.R. & W."
1980497,2025-04-28,Senate,10,"Withdrawn from committee."
1980497,2025-04-28,Senate,11,"Re-referred to Com. on APPR."
1980497,2025-05-02,Senate,12,"Set for hearing May 12."
1980497,2025-05-12,Senate,13,"May 12 hearing: Placed on APPR. suspense file."
1980497,2025-05-16,Senate,14,"Set for hearing May 23."
1980497,2025-05-23,Senate,15,"From committee: Do pass. (Ayes 6. Noes 0. Page 1212.) (May 23)."
1980497,2025-05-23,Senate,16,"Read second time. Ordered to third reading."
1980497,2025-06-02,Senate,17,"Read third time. Passed. (Ayes 37. Noes 0. Page 1397.) Ordered to the Assembly."
1980497,2025-06-03,Assembly,18,"In Assembly. Read first time. Held at Desk."
1980497,2025-06-09,Assembly,19,"Referred to Coms. on U. & E. and NAT. RES."
1980497,2025-07-10,Assembly,20,"From committee: Do pass and re-refer to Com. on NAT. RES. with recommendation: To consent calendar. (Ayes 18. Noes 0.) (July 9). Re-referred to Com. on NAT. RES."
1980497,2025-07-10,Assembly,21,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on NAT. RES."
1980497,2025-07-15,Assembly,22,"From committee: Do pass as amended and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 13. Noes 0.) (July 14)."
1980497,2025-07-16,Assembly,23,"Read second time and amended. Re-referred to Com. on APPR."
1980497,2025-08-20,Assembly,24,"August 20 set for first hearing. Placed on APPR. suspense file."
1980497,2025-09-02,Assembly,25,"From committee: Do pass as amended. (Ayes 11. Noes 0.) (August 29)."
1980497,2025-09-03,Assembly,26,"Read second time and amended. Ordered to second reading."
1980497,2025-09-04,Assembly,27,"Read second time. Ordered to third reading."
1980497,2025-09-12,Assembly,28,"Read third time. Passed. (Ayes 80. Noes 0. Page 3407.) Ordered to the Senate."
1980497,2025-09-12,Senate,29,"In Senate. Concurrence in Assembly amendments pending."
1980497,2025-09-13,Senate,30,"Assembly amendments concurred in. (Ayes 36. Noes 0.) Ordered to engrossing and enrolling."
1980497,2025-09-23,,31,"Enrolled and presented to the Governor at 2 p.m."
1980497,2025-10-11,,32,"Approved by the Governor."
1980497,2025-10-11,,33,"Chaptered by Secretary of State. Chapter 657, Statutes of 2025."
1980498,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980498,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980498,2025-02-24,Senate,3,"Read first time."
1980498,2025-03-12,Senate,4,"Referred to Com. on JUD."
1980498,2025-03-20,Senate,5,"Set for hearing April 8."
1980498,2025-03-25,Senate,6,"April 8 set for first hearing canceled at the request of author."
1980498,2025-03-25,Senate,7,"Set for hearing April 22."
1980498,2025-04-10,Senate,8,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on JUD."
1980498,2025-04-23,Senate,9,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 13. Noes 0. Page 837.) (April 22). Re-referred to Com. on APPR."
1980498,2025-04-25,Senate,10,"Set for hearing May 5."
1980498,2025-05-05,Senate,11,"May 5 hearing: Placed on APPR. suspense file."
1980498,2025-05-16,Senate,12,"Set for hearing May 23."
1980498,2025-05-23,Senate,13,"May 23 hearing: Held in committee and under submission."
1980499,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980499,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980499,2025-02-24,Senate,3,"Read first time."
1980499,2025-03-12,Senate,4,"Referred to Coms. on B. P. & E.D. and JUD."
1980499,2025-03-18,Senate,5,"Set for hearing April 21."
1980499,2025-04-08,Senate,6,"Set for hearing April 29 in JUD. pending receipt."
1980499,2025-04-10,Senate,7,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on B. P. & E.D."
1980499,2025-04-21,Senate,8,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 10. Noes 0. Page 809.) (April 21). Re-referred to Com. on JUD."
1980499,2025-04-30,Senate,9,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 13. Noes 0. Page 943.) (April 29)."
1980499,2025-05-01,Senate,10,"Read second time and amended. Re-referred to Com. on APPR."
1980499,2025-05-06,Senate,11,"Set for hearing May 12."
1980499,2025-05-07,Senate,12,"May 12 hearing postponed by committee."
1980499,2025-05-09,Senate,13,"Set for hearing May 19."
1980499,2025-05-19,Senate,14,"May 19 hearing: Placed on APPR. suspense file."
1980499,2025-05-20,Senate,15,"Set for hearing May 23."
1980499,2025-05-23,Senate,16,"From committee: Do pass. (Ayes 6. Noes 0. Page 1212.) (May 23)."
1980499,2025-05-23,Senate,17,"Read second time. Ordered to third reading."
1980499,2025-05-28,Senate,18,"Read third time. Passed. (Ayes 35. Noes 2. Page 1290.) Ordered to the Assembly."
1980499,2025-05-28,Assembly,19,"In Assembly. Read first time. Held at Desk."
1980499,2025-06-05,Assembly,20,"Referred to Coms. on E.D., G., & H.I. and JUD."
1980499,2025-06-16,Assembly,21,"Re-referred to Coms. on JUD. and E.D., G., & H.I. pursuant to Assembly Rule 96."
1980499,2025-06-20,Assembly,22,"June 24 set for first hearing canceled at the request of author."
1980499,2025-07-02,Assembly,23,"From committee: Do pass and re-refer to Com. on E.D., G., & H.I. (Ayes 10. Noes 0.) (July 1). Re-referred to Com. on E.D., G., & H.I."
1980499,2025-07-02,Assembly,24,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on E.D., G., & H.I."
1980499,2025-07-08,Assembly,25,"Coauthors revised."
1980499,2025-07-08,Assembly,26,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 0.) (July 8). Re-referred to Com. on APPR."
1980499,2025-08-20,Assembly,27,"August 20 set for first hearing. Placed on APPR. suspense file."
1980499,2025-08-29,Assembly,28,"From committee: Do pass. (Ayes 11. Noes 1.) (August 29)."
1980499,2025-09-02,Assembly,29,"Read second time. Ordered to third reading."
1980499,2025-09-04,Assembly,30,"Ordered to inactive file on request of Assembly Member Aguiar-Curry."
1980500,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980500,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980500,2025-02-24,Senate,3,"Read first time."
1980500,2025-03-12,Senate,4,"Referred to Com. on RLS."
1980500,2025-03-24,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1980500,2025-04-02,Senate,6,"Re-referred to Coms. on HOUSING and JUD."
1980500,2025-04-04,Senate,7,"Set for hearing April 22."
1980500,2025-04-17,Senate,8,"Set for hearing May 6 in JUD. pending receipt."
1980500,2025-04-23,Senate,9,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 8. Noes 2. Page 832.) (April 22). Re-referred to Com. on JUD."
1980500,2025-05-07,Senate,10,"From committee: Do pass. (Ayes 11. Noes 1. Page 1027.) (May 6)."
1980500,2025-05-08,Senate,11,"Read second time. Ordered to third reading."
1980500,2025-05-28,Senate,12,"Read third time. Passed. (Ayes 28. Noes 10. Page 1308.) Ordered to the Assembly."
1980500,2025-05-28,Assembly,13,"In Assembly. Read first time. Held at Desk."
1980500,2025-06-16,Assembly,14,"Referred to Coms. on JUD. and INS."
1980500,2025-06-24,Assembly,15,"Coauthors revised."
1980500,2025-06-24,Assembly,16,"From committee: Do pass and re-refer to Com. on INS. (Ayes 9. Noes 3.) (June 24). Re-referred to Com. on INS."
1980500,2025-07-16,Assembly,17,"From committee: Do pass. (Ayes 11. Noes 3.) (July 16)."
1980500,2025-07-17,Assembly,18,"Read second time. Ordered to third reading."
1980500,2025-09-11,Assembly,19,"Read third time. Passed. (Ayes 55. Noes 20. Page 3280.) Ordered to the Senate."
1980500,2025-09-12,Senate,20,"In Senate. Ordered to engrossing and enrolling."
1980500,2025-09-22,,21,"Enrolled and presented to the Governor at 11 a.m."
1980500,2025-10-10,,22,"Approved by the Governor."
1980500,2025-10-10,,23,"Chaptered by Secretary of State. Chapter 525, Statutes of 2025."
1980501,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980501,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980501,2025-02-24,Senate,3,"Read first time."
1980501,2025-03-12,Senate,4,"Referred to Com. on ED."
1980501,2025-03-24,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on ED."
1980501,2025-03-25,Senate,6,"Withdrawn from committee."
1980501,2025-03-25,Senate,7,"Re-referred to Com. on RLS."
1980501,2025-04-02,Senate,8,"Re-referred to Com. on JUD."
1980501,2025-04-22,Senate,9,"Set for hearing April 29."
1980501,2025-04-30,Senate,10,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 10. Noes 0. Page 943.) (April 29). Re-referred to Com. on APPR."
1980501,2025-05-02,Senate,11,"Set for hearing May 12."
1980501,2025-05-12,Senate,12,"May 12 hearing: Placed on APPR. suspense file."
1980501,2025-05-16,Senate,13,"Set for hearing May 23."
1980501,2025-05-23,Senate,14,"From committee: Do pass as amended. (Ayes 4. Noes 0. Page 1212.) (May 23)."
1980501,2025-05-23,Senate,15,"Read second time and amended. Ordered to second reading."
1980501,2025-05-27,Senate,16,"Read second time. Ordered to third reading."
1980501,2025-06-04,Senate,17,"Read third time. Passed. (Ayes 29. Noes 4. Page 1519.) Ordered to the Assembly."
1980501,2025-06-05,Assembly,18,"In Assembly. Read first time. Held at Desk."
1980501,2025-06-16,Assembly,19,"Referred to Coms. on P. & C.P. and JUD."
1980501,2025-06-19,Assembly,20,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on P. & C.P."
1980501,2025-06-25,Assembly,21,"Coauthors revised."
1980501,2025-06-25,Assembly,22,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 11. Noes 1.) (June 24). Re-referred to Com. on JUD."
1980501,2025-07-09,Assembly,23,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 11. Noes 0.) (July 8)."
1980501,2025-07-10,Assembly,24,"Read second time and amended. Re-referred to Com. on APPR."
1980501,2025-08-20,Assembly,25,"August 20 set for first hearing. Placed on APPR. suspense file."
1980501,2025-08-29,Assembly,26,"From committee: Do pass as amended. (Ayes 11. Noes 1.) (August 29)."
1980501,2025-09-02,Assembly,27,"Read second time and amended. Ordered to second reading."
1980501,2025-09-03,Assembly,28,"Read second time. Ordered to third reading."
1980501,2025-09-10,Assembly,29,"Read third time. Passed. (Ayes 51. Noes 2. Page 3238.) Ordered to the Senate."
1980501,2025-09-11,Senate,30,"In Senate. Concurrence in Assembly amendments pending."
1980501,2025-09-11,Senate,31,"Assembly amendments concurred in. (Ayes 30. Noes 8.) Ordered to engrossing and enrolling."
1980501,2025-09-11,Senate,32,"Assembly amendments concurred in. (Ayes 30. Noes 8.) Ordered to engrossing and enrolling."
1980501,2025-09-22,,33,"Enrolled and presented to the Governor at 11 a.m."
1980501,2025-09-22,,34,"Enrolled and presented to the Governor at 11 a.m."
1980501,2025-10-13,Senate,35,"Vetoed by the Governor."
1980501,2025-10-13,Senate,36,"Vetoed by the Governor."
1980501,2025-10-13,Senate,37,"In Senate. Consideration of Governor's veto pending."
1980501,2025-10-13,Senate,38,"In Senate. Consideration of Governor's veto pending."
1980502,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980502,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980502,2025-02-24,Senate,3,"Read first time."
1980502,2025-03-12,Senate,4,"Referred to Com. on HOUSING."
1980502,2025-04-22,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on HOUSING."
1980502,2025-04-24,Senate,6,"Set for hearing April 29."
1980502,2025-04-30,Senate,7,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 11. Noes 0. Page 937.) (April 29). Re-referred to Com. on APPR."
1980502,2025-05-02,Senate,8,"Set for hearing May 12."
1980502,2025-05-12,Senate,9,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8 and ordered to consent calendar."
1980502,2025-05-13,Senate,10,"Read second time. Ordered to consent calendar."
1980502,2025-05-15,Senate,11,"Read third time. Passed. (Ayes 34. Noes 0. Page 1091.) Ordered to the Assembly."
1980502,2025-05-15,Assembly,12,"In Assembly. Read first time. Held at Desk."
1980502,2025-05-29,Assembly,13,"Referred to Com. on H. & C.D."
1980502,2025-07-08,Assembly,14,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on H. & C.D."
1980502,2025-07-16,Assembly,15,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 12. Noes 0.) (July 16)."
1980502,2025-07-17,Assembly,16,"Read second time and amended. Re-referred to Com. on APPR."
1980502,2025-08-20,Assembly,17,"August 20 set for first hearing. Placed on APPR. suspense file."
1980502,2025-08-29,Assembly,18,"August 29 hearing postponed by committee."
1980503,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980503,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980503,2025-02-24,Senate,3,"Read first time."
1980503,2025-03-12,Senate,4,"Referred to Com. on B. P. & E.D."
1980503,2025-04-03,Senate,5,"Set for hearing April 28."
1980503,2025-04-28,Senate,6,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 11. Noes 0. Page 917.) (April 28). Re-referred to Com. on APPR."
1980503,2025-05-02,Senate,7,"Set for hearing May 12."
1980503,2025-05-12,Senate,8,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8 and ordered to consent calendar."
1980503,2025-05-13,Senate,9,"Read second time. Ordered to consent calendar."
1980503,2025-05-15,Senate,10,"Read third time. Passed. (Ayes 34. Noes 0. Page 1092.) Ordered to the Assembly."
1980503,2025-05-15,Assembly,11,"In Assembly. Read first time. Held at Desk."
1980503,2025-05-29,Assembly,12,"Referred to Com. on B. & P."
1980503,2025-06-24,Assembly,13,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 16. Noes 0.) (June 24). Re-referred to Com. on APPR."
1980503,2025-07-16,Assembly,14,"From committee: Do pass. Ordered to consent calendar. (Ayes 13. Noes 0.) (July 16)."
1980503,2025-07-17,Assembly,15,"Read second time. Ordered to consent calendar."
1980503,2025-07-17,Assembly,16,"Ordered to inactive file on request of Assembly Member Aguiar-Curry."
1980504,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980504,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980504,2025-02-24,Senate,3,"Read first time."
1980504,2025-03-12,Senate,4,"Referred to Com. on B. P. & E.D."
1980504,2025-03-18,Senate,5,"Set for hearing April 28."
1980504,2025-04-29,Senate,6,"From committee: Do pass as amended. (Ayes 11. Noes 0. Page 917.) (April 28)."
1980504,2025-04-30,Senate,7,"Read second time and amended. Ordered to third reading."
1980504,2025-05-01,Senate,8,"Re-referred to Com. on APPR. pursuant to Joint Rule 10.5."
1980504,2025-05-02,Senate,9,"Set for hearing May 12."
1980504,2025-05-12,Senate,10,"May 12 hearing: Placed on APPR. suspense file."
1980504,2025-05-16,Senate,11,"Set for hearing May 23."
1980504,2025-05-23,Senate,12,"From committee: Do pass. (Ayes 6. Noes 0. Page 1213.) (May 23)."
1980504,2025-05-23,Senate,13,"Read second time. Ordered to third reading."
1980504,2025-05-27,Senate,14,"Ordered to special consent calendar."
1980504,2025-05-29,Senate,15,"Read third time. Passed. (Ayes 38. Noes 0. Page 1329.) Ordered to the Assembly."
1980504,2025-05-29,Assembly,16,"In Assembly. Read first time. Held at Desk."
1980504,2025-06-05,Assembly,17,"Referred to Com. on B. & P."
1980504,2025-07-02,Assembly,18,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on B. & P."
1980504,2025-07-08,Assembly,19,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 17. Noes 0.) (July 8)."
1980504,2025-07-09,Assembly,20,"Read second time and amended. Re-referred to Com. on APPR."
1980504,2025-08-20,Assembly,21,"August 20 set for first hearing. Placed on APPR. suspense file."
1980504,2025-08-29,Assembly,22,"From committee: Do pass. (Ayes 15. Noes 0.) (August 29)."
1980504,2025-09-02,Assembly,23,"Read second time. Ordered to third reading."
1980504,2025-09-04,Assembly,24,"Read third time and amended."
1980504,2025-09-04,Assembly,25,"Ordered to third reading."
1980504,2025-09-11,Assembly,26,"Read third time. Passed. (Ayes 79. Noes 0. Page 3276.) Ordered to the Senate."
1980504,2025-09-12,Senate,27,"In Senate. Concurrence in Assembly amendments pending."
1980504,2025-09-12,Senate,28,"Assembly amendments concurred in. (Ayes 37. Noes 0.) Ordered to engrossing and enrolling."
1980504,2025-09-12,Senate,29,"Assembly amendments concurred in. (Ayes 37. Noes 0.) Ordered to engrossing and enrolling."
1980504,2025-09-23,,30,"Enrolled and presented to the Governor at 2 p.m."
1980504,2025-09-23,,31,"Enrolled and presented to the Governor at 2 p.m."
1980504,2025-10-13,,32,"Approved by the Governor."
1980504,2025-10-13,,33,"Approved by the Governor."
1980504,2025-10-13,,34,"Chaptered by Secretary of State. Chapter 786, Statutes of 2025."
1980504,2025-10-13,,35,"Chaptered by Secretary of State. Chapter 786, Statutes of 2025."
1980505,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980505,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980505,2025-02-24,Senate,3,"Read first time."
1980505,2025-03-12,Senate,4,"Referred to Com. on B. P. & E.D."
1980505,2025-03-18,Senate,5,"Set for hearing April 28."
1980505,2025-04-30,Senate,6,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 11. Noes 0. Page 917.) (April 28)."
1980505,2025-05-01,Senate,7,"Read second time and amended. Re-referred to Com. on APPR."
1980505,2025-05-06,Senate,8,"Set for hearing May 12."
1980505,2025-05-12,Senate,9,"May 12 hearing: Placed on APPR. suspense file."
1980505,2025-05-16,Senate,10,"Set for hearing May 23."
1980505,2025-05-23,Senate,11,"From committee: Do pass as amended. (Ayes 6. Noes 0. Page 1213.) (May 23)."
1980505,2025-05-23,Senate,12,"Read second time and amended. Ordered to second reading."
1980505,2025-05-27,Senate,13,"Read second time. Ordered to third reading."
1980505,2025-06-02,Senate,14,"Ordered to special consent calendar."
1980505,2025-06-04,Senate,15,"Read third time. Passed. (Ayes 39. Noes 0. Page 1523.) Ordered to the Assembly."
1980505,2025-06-05,Assembly,16,"In Assembly. Read first time. Held at Desk."
1980505,2025-06-16,Assembly,17,"Referred to Com. on B. & P."
1980505,2025-07-02,Assembly,18,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on B. & P."
1980505,2025-07-08,Assembly,19,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 16. Noes 0.) (July 8). Re-referred to Com. on APPR."
1980505,2025-08-20,Assembly,20,"August 20 set for first hearing. Placed on APPR. suspense file."
1980505,2025-08-29,Assembly,21,"From committee: Do pass as amended. (Ayes 11. Noes 0.) (August 29)."
1980505,2025-09-02,Assembly,22,"Read second time and amended. Ordered to second reading."
1980505,2025-09-03,Assembly,23,"Read second time. Ordered to third reading."
1980505,2025-09-03,Assembly,24,"Read third time and amended."
1980505,2025-09-03,Assembly,25,"Ordered to third reading."
1980505,2025-09-12,Assembly,26,"Read third time. Passed. (Ayes 78. Noes 1. Page 3403.) Ordered to the Senate."
1980505,2025-09-13,Senate,27,"In Senate. Concurrence in Assembly amendments pending."
1980505,2025-09-13,Senate,28,"Assembly amendments concurred in. (Ayes 37. Noes 0.) Ordered to engrossing and enrolling."
1980505,2025-09-13,Senate,29,"Assembly amendments concurred in. (Ayes 37. Noes 0.) Ordered to engrossing and enrolling."
1980505,2025-09-23,,30,"Enrolled and presented to the Governor at 2 p.m."
1980505,2025-09-23,,31,"Enrolled and presented to the Governor at 2 p.m."
1980505,2025-10-13,,32,"Approved by the Governor."
1980505,2025-10-13,,33,"Approved by the Governor."
1980505,2025-10-13,,34,"Chaptered by Secretary of State. Chapter 787, Statutes of 2025."
1980505,2025-10-13,,35,"Chaptered by Secretary of State. Chapter 787, Statutes of 2025."
1980506,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980506,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980506,2025-02-24,Senate,3,"Read first time."
1980506,2025-03-12,Senate,4,"Referred to Com. on B. P. & E.D."
1980506,2025-03-18,Senate,5,"Set for hearing April 28."
1980506,2025-04-24,Senate,6,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on B. P. & E.D."
1980506,2025-04-30,Senate,7,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 11. Noes 0. Page 917.) (April 28)."
1980506,2025-05-01,Senate,8,"Read second time and amended. Re-referred to Com. on APPR."
1980506,2025-05-06,Senate,9,"Set for hearing May 12."
1980506,2025-05-12,Senate,10,"May 12 hearing: Placed on APPR. suspense file."
1980506,2025-05-16,Senate,11,"Set for hearing May 23."
1980506,2025-05-23,Senate,12,"From committee: Do pass as amended. (Ayes 6. Noes 0. Page 1213.) (May 23)."
1980506,2025-05-23,Senate,13,"Read second time and amended. Ordered to second reading."
1980506,2025-05-27,Senate,14,"Read second time. Ordered to third reading."
1980506,2025-06-02,Senate,15,"Ordered to special consent calendar."
1980506,2025-06-04,Senate,16,"Read third time. Passed. (Ayes 39. Noes 0. Page 1523.) Ordered to the Assembly."
1980506,2025-06-05,Assembly,17,"In Assembly. Read first time. Held at Desk."
1980506,2025-06-16,Assembly,18,"Referred to Com. on B. & P."
1980506,2025-07-02,Assembly,19,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on B. & P."
1980506,2025-07-08,Assembly,20,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 17. Noes 0.) (July 8). Re-referred to Com. on APPR."
1980506,2025-08-20,Assembly,21,"August 20 set for first hearing. Placed on APPR. suspense file."
1980506,2025-08-29,Assembly,22,"From committee: Do pass as amended. (Ayes 11. Noes 0.) (August 29)."
1980506,2025-09-02,Assembly,23,"Read second time and amended. Ordered to second reading."
1980506,2025-09-03,Assembly,24,"Read second time. Ordered to third reading."
1980506,2025-09-12,Assembly,25,"Read third time. Passed. (Ayes 78. Noes 2. Page 3404.) Ordered to the Senate."
1980506,2025-09-13,Senate,26,"In Senate. Concurrence in Assembly amendments pending."
1980506,2025-09-13,Senate,27,"Assembly amendments concurred in. (Ayes 37. Noes 0.) Ordered to engrossing and enrolling."
1980506,2025-09-13,Senate,28,"Assembly amendments concurred in. (Ayes 37. Noes 0.) Ordered to engrossing and enrolling."
1980506,2025-09-23,,29,"Enrolled and presented to the Governor at 2 p.m."
1980506,2025-09-23,,30,"Enrolled and presented to the Governor at 2 p.m."
1980506,2025-10-13,,31,"Approved by the Governor."
1980506,2025-10-13,,32,"Approved by the Governor."
1980506,2025-10-13,,33,"Chaptered by Secretary of State. Chapter 788, Statutes of 2025."
1980506,2025-10-13,,34,"Chaptered by Secretary of State. Chapter 788, Statutes of 2025."
1980507,2025-02-21,Senate,1,"Introduced. To Com. on RLS. for assignment. To print."
1980507,2025-02-24,Senate,2,"From printer. May be acted upon on or after March 24."
1980507,2025-02-24,Senate,3,"Read first time."
1980507,2025-03-12,Senate,4,"Referred to Com. on L. GOV."
1980507,2025-03-26,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on L. GOV."
1980507,2025-03-26,Senate,6,"Set for hearing April 2."
1980507,2025-04-03,Senate,7,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 1. Page 638.) (April 2). Re-referred to Com. on APPR."
1980507,2025-04-04,Senate,8,"Set for hearing April 21."
1980507,2025-04-16,Senate,9,"April 21 hearing postponed by committee."
1980507,2025-04-17,Senate,10,"Set for hearing April 28."
1980507,2025-04-28,Senate,11,"April 28 hearing: Placed on APPR. suspense file."
1980507,2025-05-16,Senate,12,"Set for hearing May 23."
1980507,2025-05-23,Senate,13,"May 23 set for first hearing. Reconsideration of favorable vote granted."
1980507,2025-05-23,Senate,14,"From committee: Do pass. (Ayes 4. Noes 2. Page 1213.) (May 23)."
1980507,2025-05-23,Senate,15,"Read second time. Ordered to third reading."
1980507,2025-06-04,Senate,16,"Read third time. Passed. (Ayes 38. Noes 0. Page 1496.) Ordered to the Assembly."
1980507,2025-06-05,Assembly,17,"In Assembly. Read first time. Held at Desk."
1980507,2025-06-16,Assembly,18,"Referred to Coms. on B. & P. and L. GOV."
1980507,2025-06-16,Assembly,19,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on B. & P."
1980507,2025-07-08,Assembly,20,"From committee: Do pass as amended and re-refer to Com. on L. GOV. (Ayes 17. Noes 0.) (July 8)."
1980507,2025-07-09,Assembly,21,"Read second time and amended. Re-referred to Com. on L. GOV."
1980507,2025-07-10,Assembly,22,"Re-referred to Com. on APPR. pursuant to Assembly Rule 96."
1980507,2025-08-20,Assembly,23,"From committee: Do pass. (Ayes 15. Noes 0.) (August 20)."
1980507,2025-08-21,Assembly,24,"Read second time. Ordered to third reading."
1980507,2025-09-10,Assembly,25,"Read third time. Passed. (Ayes 77. Noes 0. Page 3171.) Ordered to the Senate."
1980507,2025-09-10,Senate,26,"In Senate. Concurrence in Assembly amendments pending."
1980507,2025-09-11,Senate,27,"Re-referred to Com. on RLS. pursuant to Senate Rule 29.10(d)."
1980507,2025-09-11,Senate,28,"From committee: Be re-referred to Com. on B. P. & E.D. pursuant to Senate Rule 29.10(d). (Ayes 5. Noes 0.) Re-referred to Com. on B. P. & E.D."
1980507,2025-09-12,Senate,29,"From committee: That the Assembly amendments be concurred in. (Ayes 8. Noes 0.)"
1980507,2025-09-12,Senate,30,"Assembly amendments concurred in. (Ayes 37. Noes 0.) Ordered to engrossing and enrolling."
